PackageId,Address,PlannedGaylord,PlannedRangeMin,PlannedRangeMax,ActualGaylord,ActualRangeMin,ActualRangeMax,IsCorrect,SpawnTime,LandingTime
818,297,SortPoint_8_Left,287,321,,,,,373.933,
819,621,SortPoint_17_Right,608,643,,,,,374.439,
820,459,SortPoint_12_Left,430,464,,,,,374.903,
821,226,SortPoint_6_Left,215,250,,,,,375.313,
822,521,SortPoint_14_Left,501,536,,,,,375.768,
823,64,SortPoint_1_Right,37,71,,,,,376.237,
824,381,SortPoint_10_Left,358,393,,,,,376.648,
825,761,SortPoint_21_Right,751,786,,,,,377.113,
826,655,SortPoint_18_Left,644,679,,,,,377.586,
827,60,SortPoint_1_Right,37,71,,,,,378.007,
828,445,SortPoint_12_Left,430,464,SortPoint_12_Left,430,464,True,378.411,415.200
829,693,SortPoint_19_Right,680,714,,,,,378.868,
830,68,SortPoint_1_Right,37,71,,,,,379.380,
831,24,SortPoint_0_Left,1,36,,,,,379.894,
832,187,SortPoint_5_Right,180,214,,,,,380.361,
833,338,SortPoint_9_Right,322,357,,,,,380.778,
834,68,SortPoint_1_Right,37,71,,,,,381.237,
835,866,SortPoint_24_Left,858,893,,,,,381.699,
836,306,SortPoint_8_Left,287,321,,,,,382.126,
837,564,SortPoint_15_Right,537,571,,,,,382.585,
838,280,SortPoint_7_Right,251,286,,,,,383.100,
839,328,SortPoint_9_Right,322,357,,,,,383.624,
840,51,SortPoint_1_Right,37,71,,,,,384.093,
841,50,SortPoint_1_Right,37,71,,,,,384.513,
842,511,SortPoint_14_Left,501,536,,,,,384.978,
843,90,SortPoint_2_Left,72,107,,,,,385.451,
844,683,SortPoint_19_Right,680,714,,,,,385.866,
845,995,SortPoint_27_Right,965,1000,,,,,386.325,
846,304,SortPoint_8_Left,287,321,,,,,386.846,
847,699,SortPoint_19_Right,680,714,,,,,387.315,
848,68,SortPoint_1_Right,37,71,,,,,387.739,
849,285,SortPoint_7_Right,251,286,,,,,388.197,
850,175,SortPoint_4_Left,144,179,,,,,388.672,
851,29,SortPoint_0_Left,1,36,,,,,389.079,
852,242,SortPoint_6_Left,215,250,,,,,389.574,
853,891,SortPoint_24_Left,858,893,,,,,390.022,
854,81,SortPoint_2_Left,72,107,,,,,390.462,
855,996,SortPoint_27_Right,965,1000,,,,,390.981,
856,820,SortPoint_22_Left,787,821,,,,,391.420,
857,433,SortPoint_12_Left,430,464,,,,,391.842,
858,303,SortPoint_8_Left,287,321,,,,,392.284,
859,302,SortPoint_8_Left,287,321,,,,,392.710,
860,798,SortPoint_22_Left,787,821,,,,,393.171,
861,69,SortPoint_1_Right,37,71,,,,,393.694,
862,124,SortPoint_3_Right,108,143,,,,,394.223,
863,942,SortPoint_26_Left,930,964,,,,,394.745,
864,876,SortPoint_24_Left,858,893,,,,,395.223,
865,7,SortPoint_0_Left,1,36,,,,,395.641,
866,847,SortPoint_23_Right,822,857,,,,,396.102,
867,773,SortPoint_21_Right,751,786,,,,,396.634,
868,231,SortPoint_6_Left,215,250,,,,,397.161,
869,92,SortPoint_2_Left,72,107,,,,,397.646,
870,220,SortPoint_6_Left,215,250,,,,,398.060,
871,830,SortPoint_23_Right,822,857,,,,,398.537,
872,178,SortPoint_4_Left,144,179,,,,,398.942,
873,908,SortPoint_25_Right,894,929,,,,,399.367,
874,238,SortPoint_6_Left,215,250,,,,,399.885,
875,370,SortPoint_10_Left,358,393,,,,,400.320,
876,686,SortPoint_19_Right,680,714,,,,,400.778,
877,901,SortPoint_25_Right,894,929,,,,,401.248,
878,866,SortPoint_24_Left,858,893,,,,,401.782,
879,759,SortPoint_21_Right,751,786,,,,,402.254,
880,354,SortPoint_9_Right,322,357,,,,,402.679,
881,867,SortPoint_24_Left,858,893,,,,,403.148,
882,790,SortPoint_22_Left,787,821,,,,,403.674,
883,965,SortPoint_27_Right,965,1000,,,,,404.198,
884,351,SortPoint_9_Right,322,357,,,,,404.725,
885,398,SortPoint_11_Right,394,429,,,,,405.200,
886,460,SortPoint_12_Left,430,464,,,,,405.625,
887,498,SortPoint_13_Right,465,500,,,,,406.091,
888,658,SortPoint_18_Left,644,679,,,,,406.578,
889,239,SortPoint_6_Left,215,250,,,,,406.997,
890,556,SortPoint_15_Right,537,571,,,,,407.469,
891,653,SortPoint_18_Left,644,679,,,,,408.050,
892,839,SortPoint_23_Right,822,857,,,,,408.479,
893,722,SortPoint_20_Left,715,750,,,,,408.946,
894,457,SortPoint_12_Left,430,464,,,,,409.437,
895,929,SortPoint_25_Right,894,929,,,,,409.845,
896,968,SortPoint_27_Right,965,1000,,,,,410.277,
897,808,SortPoint_22_Left,787,821,,,,,410.733,
898,320,SortPoint_8_Left,287,321,,,,,411.177,
899,220,SortPoint_6_Left,215,250,,,,,411.596,
900,580,SortPoint_16_Left,572,607,,,,,411.997,
901,322,SortPoint_9_Right,322,357,,,,,412.451,
902,211,SortPoint_5_Right,180,214,,,,,412.883,
903,94,SortPoint_2_Left,72,107,,,,,413.285,
904,568,SortPoint_15_Right,537,571,,,,,413.723,
905,802,SortPoint_22_Left,787,821,,,,,414.269,
906,858,SortPoint_24_Left,858,893,,,,,414.824,
907,495,SortPoint_13_Right,465,500,,,,,415.425,
908,224,SortPoint_6_Left,215,250,,,,,415.881,
909,782,SortPoint_21_Right,751,786,,,,,416.292,
910,542,SortPoint_15_Right,537,571,,,,,416.694,
911,47,SortPoint_1_Right,37,71,,,,,417.120,
912,457,SortPoint_12_Left,430,464,,,,,417.567,
913,838,SortPoint_23_Right,822,857,,,,,418.066,
914,991,SortPoint_27_Right,965,1000,,,,,418.512,
915,879,SortPoint_24_Left,858,893,,,,,418.965,
916,717,SortPoint_20_Left,715,750,,,,,419.400,
917,934,SortPoint_26_Left,930,964,,,,,419.821,
